Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
9.449572,10.028439,11.246759,10.30883,10.805998,8.913181,10.30883,10.315115,10.315115,6.696387,9.290511,10.1887,11.246759,8.435069,10.028439,11.298495,6.638072,8.913181,9.339208,10.1887,10.464797,10.805998,10.703569,8.78872,10.028439,9.422101,8.404285,10.464797,10.464797,6.696387
12.10157,10.144082,10.931203,10.009036,9.885262,8.28,10.009036,9.83268,9.83268,6.6185193,7.386582,9.422101,10.931203,7.386582,10.144082,13.217443,11.298495,11.841756,10.1887,9.422101,10.163227,9.885262,9.659814,10.495713,10.144082,8.942214,12.72283,10.163227,10.163227,6.6185193
9.605998,12.849528,13.363711,7.928178,13.5515,12.413477,7.928178,11.177405,11.177405,10.028439,9.957108,13.570615,13.363711,12.031756,12.849528,13.830749,7.342588,8.905908,8.089993,13.570615,12.661564,13.5515,10.990322,6.489992,12.849528,11.435313,9.0645685,12.661564,12.661564,10.028439
11.966953,11.631956,10.24578,10.041354,11.384199,11.183201,10.041354,9.290511,9.290511,8.654986,6.8399997,13.339445,10.24578,7.208994,11.631956,10.495713,10.495713,12.72283,9.726664,13.339445,12.181625,11.384199,11.183201,10.24578,11.631956,11.177405,11.384199,12.181625,12.181625,8.654986
10.390226,10.805999,8.28,9.793058,9.178235,7.7043357,9.793058,8.0899935,8.0899935,7.2359104,7.2359104,10.30883,8.28,7.172949,10.805999,10.365251,10.8955765,10.24578,9.885262,10.30883,11.212135,9.178235,10.594036,9.9571085,10.805999,9.114471,10.787993,11.212135,11.212135,7.2359104
8.350138,8.587338,7.172949,10.464797,8.942214,6.989936,10.464797,8.39657,8.39657,4.3498964,6.9527545,7.968939,7.172949,6.162207,8.587338,11.269782,10.308831,9.885262,11.592895,7.968939,9.021574,8.942214,8.669949,11.200571,8.587338,8.534353,10.514218,9.021574,9.021574,4.3498964
7.9526596,8.217153,9.021574,6.849467,9.19939,8.557102,6.849467,7.5685663,7.5685663,7.0911775,6.439876,9.422101,9.021574,4.2136917,8.217153,8.759178,8.373386,8.404285,10.703569,9.422101,8.350138,9.19939,8.557102,7.628263,8.217153,8.707238,7.928178,8.350138,8.350138,7.0911775
12.096214,13.556282,10.1376915,12.496719,12.849528,10.105681,12.496719,9.746631,9.746631,7.968939,6.1094027,12.620554,10.1376915,5.3517847,13.556282,10.464797,10.105681,11.304229,13.363711,12.620554,13.397612,12.849528,11.885453,10.495713,13.556282,11.165805,13.779114,13.397612,13.397612,7.968939
11.367109,11.212135,10.587917,9.686609,11.901798,9.114471,9.686609,9.0,9.0,7.9932976,4.452954,11.570515,10.587917,6.9247384,11.212135,10.805998,9.885262,9.3669195,9.904906,11.570515,11.542478,11.901798,10.703569,8.217153,11.212135,10.08,12.864649,11.542478,11.542478,7.9932976
10.805999,8.287822,7.208994,10.587918,7.754637,8.049845,10.587918,8.654986,8.654986,5.904439,7.9036193,7.8954163,7.208994,4.896529,8.287822,15.7908325,9.726664,10.931203,11.609651,7.8954163,9.0,7.754637,10.966713,9.387651,8.287822,8.404285,8.669949,9.0,9.0,5.904439
11.165805,10.823973,11.013882,12.57426,11.570515,10.041354,12.57426,10.661107,10.661107,8.350138,6.87779,11.720751,11.013882,7.754637,10.823973,9.449572,9.220499,10.1376915,11.177405,11.720751,10.799999,11.570515,9.107359,11.435313,10.823973,9.779817,11.792404,10.799999,10.799999,8.350138
12.522619,11.019764,10.041354,12.641076,9.983106,9.659814,12.641076,10.495713,10.495713,7.628263,6.87779,11.113451,10.041354,7.208994,11.019764,10.636766,13.684735,11.770403,13.0447235,11.113451,11.592894,9.983106,11.503113,12.397806,11.019764,11.304229,13.896187,11.592894,11.592894,7.628263
11.966953,11.792404,9.826088,10.239453,12.074766,11.246759,10.239453,9.107359,9.107359,10.630672,7.289444,11.435313,9.826088,6.297428,11.792404,10.883676,9.826088,12.413476,10.24578,11.435313,11.592895,12.074766,9.83268,9.504272,11.792404,9.19939,10.805999,11.592895,11.592895,10.630672
10.661107,10.163227,7.754637,7.9932976,10.028439,8.669949,7.9932976,7.5170207,7.5170207,9.178235,6.763786,9.746631,7.754637,6.193674,10.163227,11.212135,8.473393,10.931203,7.928178,9.746631,10.086427,10.028439,10.028439,7.6367526,10.163227,9.028754,10.182337,10.086427,10.086427,9.178235
10.948973,10.703569,10.1887,10.315115,10.464797,10.636766,10.315115,9.693296,9.693296,9.360001,6.4799995,12.768586,10.1887,8.311245,10.703569,14.264361,7.928177,12.10157,10.383987,12.768586,11.681987,10.464797,12.682018,9.227524,10.703569,10.30883,11.609651,11.681987,11.681987,9.360001
9.83268,5.315336,7.24486,6.519877,6.297428,7.754637,6.519877,7.072878,7.072878,6.830519,6.28713,7.7043357,7.24486,5.692099,5.315336,9.0645685,6.989936,11.440978,7.9526596,7.7043357,6.1305785,6.297428,9.449572,7.5685663,5.315336,6.489992,9.565437,6.1305785,6.1305785,6.830519
