Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
43972.184,44029.723,43972.184,44044.11,43986.566,44188.133,44044.11,44044.11,44015.336,44015.336,43972.184,44130.496,43929.055,43972.184,43986.566,44116.09,44087.293,43914.68,44087.293,44072.9,44144.9,43943.426,44159.31,44087.293,44044.11,44173.72,44015.336,44087.293,44116.09,44029.723
43970.527,44027.83,43970.527,44042.156,43984.848,44185.582,44042.156,44042.156,44013.5,44013.5,43970.527,44128.188,43927.57,43970.527,43984.848,44113.844,44085.16,43913.254,44085.16,44070.824,44142.53,43941.89,44156.883,44085.16,44042.156,44171.234,44013.5,44085.16,44113.844,44027.83
43968.72,44025.76,43968.72,44040.023,43982.977,44182.812,44040.023,44040.023,44011.5,44011.5,43968.72,44125.668,43925.957,43968.72,43982.977,44111.387,44082.836,43911.703,44082.836,44068.566,44139.953,43940.207,44154.23,44082.836,44040.023,44168.52,44011.5,44082.836,44111.387,44025.76
43966.76,44023.523,43966.76,44037.723,43980.953,44179.81,44037.723,44037.723,44009.332,44009.332,43966.76,44122.95,43924.207,43966.76,43980.953,44108.74,44080.324,43910.027,44080.324,44066.125,44137.156,43938.39,44151.37,44080.324,44037.723,44165.59,44009.332,44080.324,44108.74,44023.523
43964.664,44021.13,43964.664,44035.25,43978.777,44176.586,44035.25,44035.25,44007.008,44007.008,43964.664,44120.027,43922.332,43964.664,43978.777,44105.89,44077.63,43908.227,44077.63,44063.5,44134.16,43936.44,44148.3,44077.63,44035.25,44162.445,44007.008,44077.63,44105.89,44021.13
43962.426,44018.574,43962.426,44032.617,43976.46,44173.152,44032.617,44032.617,44004.53,44004.53,43962.426,44116.91,43920.34,43962.426,43976.46,44102.855,44074.754,43906.312,44074.754,44060.703,44130.97,43934.367,44145.027,44074.754,44032.617,44159.09,44004.53,44074.754,44102.855,44018.574
43960.06,44015.867,43960.06,44029.824,43974.008,44169.51,44029.824,44029.824,44001.91,44001.91,43960.06,44113.61,43918.223,43960.06,43974.008,44099.64,44071.707,43904.28,44071.707,44057.742,44127.582,43932.168,44141.555,44071.707,44029.824,44155.535,44001.91,44071.707,44099.64,44015.867
43957.56,44013.008,43957.56,44026.875,43971.418,44165.67,44026.875,44026.875,43999.14,43999.14,43957.56,44110.13,43915.992,43957.56,43971.418,44096.246,44068.49,43902.14,44068.49,44054.62,44124.008,43929.848,44137.895,44068.49,44026.875,44151.785,43999.14,44068.49,44096.246,44013.008
43954.934,44010.008,43954.934,44023.78,43968.7,44161.64,44023.78,44023.78,43996.24,43996.24,43954.934,44106.47,43913.65,43954.934,43968.7,44092.684,44065.117,43899.89,44065.117,44051.336,44120.258,43927.41,44134.047,44065.117,44023.78,44147.844,43996.24,44065.117,44092.684,44010.008
43952.188,44006.87,43952.188,44020.543,43965.855,44157.418,44020.543,44020.543,43993.195,43993.195,43952.188,44102.64,43911.195,43952.188,43965.855,44088.953,44061.582,43897.535,44061.582,44047.902,44116.33,43924.86,44130.023,44061.582,44020.543,44143.72,43993.195,44061.582,44088.953,44006.87
43949.324,44003.594,43949.324,44017.17,43962.89,44153.01,44017.17,44017.17,43990.027,43990.027,43949.324,44098.652,43908.64,43949.324,43962.89,44085.062,44057.902,43895.086,44057.902,44044.32,44112.234,43922.2,44125.824,44057.902,44017.17,44139.418,43990.027,44057.902,44085.062,44003.594
43946.348,44000.195,43946.348,44013.66,43959.81,44148.434,44013.66,44013.66,43986.73,43986.73,43946.348,44094.5,43905.99,43946.348,43959.81,44081.02,44054.066,43892.535,44054.066,44040.598,44107.98,43919.44,44121.46,44054.066,44013.66,44134.945,43986.73,44054.066,44081.02,44000.195
43943.27,43996.668,43943.27,44010.023,43956.613,44143.688,44010.023,44010.023,43983.316,43983.316,43943.27,44090.195,43903.24,43943.27,43956.613,44076.83,44050.1,43889.895,44050.1,44036.74,44103.566,43916.58,44116.938,44050.1,44010.023,44130.312,43983.316,44050.1,44076.83,43996.668
43940.082,43993.023,43940.082,44006.26,43953.316,44138.78,44006.26,44006.26,43979.785,43979.785,43940.082,44085.746,43900.39,43940.082,43953.316,44072.492,44045.996,43887.168,44045.996,44032.746,44099.0,43913.62,44112.258,44045.996,44006.26,44125.516,43979.785,44045.996,44072.492,43993.023
43936.793,43989.26,43936.793,44002.383,43949.906,44133.715,44002.383,44002.383,43976.145,43976.145,43936.793,44081.156,43897.46,43936.793,43949.906,44068.023,44041.76,43884.355,44041.76,44028.633,44094.29,43910.566,44107.434,44041.76,44002.383,44120.57,43976.145,44041.76,44068.023,43989.26
43933.41,43985.39,43933.41,43998.39,43946.402,44128.5,43998.39,43998.39,43972.395,43972.395,43933.41,44076.43,43894.445,43933.41,43946.402,44063.418,44037.402,43881.457,44037.402,44024.395,44089.445,43907.43,44102.46,44037.402,43998.39,44115.48,43972.395,44037.402,44063.418,43985.39
43929.93,43981.41,43929.93,43994.28,43942.797,44123.137,43994.28,43994.28,43968.535,43968.535,43929.93,44071.57,43891.34,43929.93,43942.797,44058.68,44032.914,43878.48,44032.914,44020.035,44084.457,43904.203,44097.348,44032.914,43994.28,44110.242,43968.535,44032.914,44058.68,43981.41
43926.316,43977.273,43926.316,43990.016,43939.055,44117.562,43990.016,43990.016,43964.527,43964.527,43926.316,44066.516,43888.117,43926.316,43939.055,44053.76,44028.254,43875.39,44028.254,44015.508,44079.273,43900.85,44092.03,44028.254,43990.016,44104.797,43964.527,44028.254,44053.76,43977.273
43922.562,43972.977,43922.562,43985.586,43935.168,44111.77,43985.586,43985.586,43960.37,43960.37,43922.562,44061.27,43884.773,43922.562,43935.168,44048.652,44023.418,43872.18,44023.418,44010.805,44073.895,43897.37,44086.516,44023.418,43985.586,44099.14,43960.37,44023.418,44048.652,43972.977
43918.684,43968.53,43918.684,43981.0,43931.145,44105.777,43981.0,43981.0,43956.07,43956.07,43918.684,44055.844,43881.312,43918.684,43931.145,44043.367,44018.414,43868.863,44018.414,44005.94,44068.32,43893.77,44080.805,44018.414,43981.0,44093.29,43956.07,44018.414,44043.367,43968.53
43914.68,43963.945,43914.68,43976.27,43926.992,44099.59,43976.27,43976.27,43951.63,43951.63,43914.68,44050.234,43877.746,43914.68,43926.992,44037.906,44013.246,43865.44,44013.246,44000.918,44062.57,43890.055,44074.91,44013.246,43976.27,44087.25,43951.63,44013.246,44037.906,43963.945
43910.56,43959.227,43910.56,43971.402,43922.727,44093.223,43971.402,43971.402,43947.055,43947.055,43910.56,44044.47,43874.08,43910.56,43922.727,44032.285,44007.926,43861.918,44007.926,43995.746,44056.656,43886.24,44068.84,44007.926,43971.402,44081.03,43947.055,44007.926,44032.285,43959.227
43906.332,43954.383,43906.332,43966.402,43918.34,44086.684,43966.402,43966.402,43942.367,43942.367,43906.332,44038.547,43870.31,43906.332,43918.34,44026.516,44002.465,43858.31,44002.465,43990.44,44050.574,43882.316,44062.61,44002.465,43966.402,44074.645,43942.367,44002.465,44026.516,43954.383
43902.004,43949.42,43902.004,43961.28,43913.855,44079.98,43961.28,43961.28,43937.562,43937.562,43902.004,44032.477,43866.453,43902.004,43913.855,44020.605,43996.87,43854.605,43996.87,43985.008,44044.35,43878.305,44056.227,43996.87,43961.28,44068.1,43937.562,43996.87,44020.605,43949.42
43897.582,43944.35,43897.582,43956.047,43909.27,44073.13,43956.047,43956.047,43932.652,43932.652,43897.582,44026.273,43862.516,43897.582,43909.27,44014.562,43991.152,43850.83,43991.152,43979.45,44037.984,43874.2,44049.695,43991.152,43956.047,44061.41,43932.652,43991.152,44014.562,43944.35
43893.07,43939.18,43893.07,43950.71,43904.59,44066.137,43950.71,43950.71,43927.65,43927.65,43893.07,44019.945,43858.5,43893.07,43904.59,44008.402,43985.32,43846.977,43985.32,43973.78,44031.49,43870.023,44043.04,43985.32,43950.71,44054.586,43927.65,43985.32,44008.402,43939.18
43888.477,43933.914,43888.477,43945.277,43899.832,44059.016,43945.277,43945.277,43922.55,43922.55,43888.477,44013.5,43854.41,43888.477,43899.832,44002.12,43979.38,43843.062,43979.38,43968.008,44024.88,43865.766,44036.254,43979.38,43945.277,44047.637,43922.55,43979.38,44002.12,43933.914
43883.805,43928.562,43883.805,43939.754,43894.992,44051.78,43939.754,43939.754,43917.37,43917.37,43883.805,44006.945,43850.258,43883.805,43894.992,43995.742,43973.34,43839.08,43973.34,43962.14,44018.152,43861.44,44029.36,43973.34,43939.754,44040.566,43917.37,43973.34,43995.742,43928.562
43879.07,43923.13,43879.07,43934.15,43890.086,44044.43,43934.15,43934.15,43912.113,43912.113,43879.07,44000.297,43846.047,43879.07,43890.086,43989.266,43967.21,43835.04,43967.21,43956.188,44011.324,43857.055,44022.355,43967.21,43934.15,44033.39,43912.113,43967.21,43989.266,43923.13
43874.277,43917.625,43874.277,43928.465,43885.11,44036.977,43928.465,43928.465,43906.785,43906.785,43874.277,43993.55,43841.785,43874.277,43885.11,43982.7,43961.004,43830.957,43961.004,43950.156,44004.406,43852.613,44015.26,43961.004,43928.465,44026.12,43906.785,43961.004,43982.7,43917.625
43869.43,43912.06,43869.43,43922.723,43880.082,44029.438,43922.723,43922.723,43901.4,43901.4,43869.43,43986.727,43837.47,43869.43,43880.082,43976.06,43954.715,43826.816,43954.715,43944.05,43997.402,43848.12,44008.08,43954.715,43922.723,44018.758,43901.4,43954.715,43976.06,43912.06
43864.527,43906.434,43864.527,43916.914,43875.0,44021.816,43916.914,43916.914,43895.953,43895.953,43864.527,43979.832,43833.113,43864.527,43875.0,43969.34,43948.367,43822.65,43948.367,43937.88,43990.324,43843.582,44000.816,43948.367,43916.914,44011.316,43895.953,43948.367,43969.34,43906.434
43859.586,43900.758,43859.586,43911.05,43869.88,44014.12,43911.05,43911.05,43890.465,43890.465,43859.586,43972.875,43828.72,43859.586,43869.88,43962.566,43941.957,43818.438,43941.957,43931.652,43983.18,43839.008,43993.492,43941.957,43911.05,44003.805,43890.465,43941.957,43962.566,43900.758
43854.605,43895.04,43854.605,43905.152,43864.715,44006.36,43905.152,43905.152,43884.93,43884.93,43854.605,43965.855,43824.297,43854.605,43864.715,43955.73,43935.492,43814.2,43935.492,43925.38,43975.977,43834.4,43986.105,43935.492,43905.152,43996.23,43884.93,43935.492,43955.73,43895.04
43849.598,43889.28,43849.598,43899.207,43859.516,43998.55,43899.207,43899.207,43879.355,43879.355,43849.598,43958.793,43819.848,43849.598,43859.516,43948.86,43928.992,43809.938,43928.992,43919.062,43968.73,43829.766,43978.668,43928.992,43899.207,43988.605,43879.355,43928.992,43948.86,43889.28
43844.562,43883.492,43844.562,43893.23,43854.293,43990.69,43893.23,43893.23,43873.76,43873.76,43844.562,43951.688,43815.38,43844.562,43854.293,43941.94,43922.453,43805.65,43922.453,43912.71,43961.438,43825.105,43971.188,43922.453,43893.23,43980.938,43873.76,43922.453,43941.94,43883.492
43839.5,43877.676,43839.5,43887.227,43849.043,43982.785,43887.227,43887.227,43868.133,43868.133,43839.5,43944.543,43810.883,43839.5,43849.043,43934.984,43915.875,43801.35,43915.875,43906.32,43954.1,43820.42,43963.66,43915.875,43887.227,43973.227,43868.133,43915.875,43934.984,43877.676
43834.367,43871.77,43834.367,43881.13,43843.715,43974.76,43881.13,43881.13,43862.418,43862.418,43834.367,43937.29,43806.324,43834.367,43843.715,43927.926,43909.2,43796.984,43909.2,43899.844,43946.656,43815.67,43956.02,43909.2,43881.13,43965.39,43862.418,43909.2,43927.926,43871.77
43829.15,43865.773,43829.15,43874.93,43838.305,43966.605,43874.93,43874.93,43856.613,43856.613,43829.15,43929.914,43801.7,43829.15,43838.305,43920.746,43902.418,43792.555,43902.418,43893.254,43939.086,43810.85,43948.258,43902.418,43874.93,43957.434,43856.613,43902.418,43920.746,43865.773
43823.867,43859.69,43823.867,43868.65,43832.82,43958.33,43868.65,43868.65,43850.73,43850.73,43823.867,43922.438,43797.01,43823.867,43832.82,43913.465,43895.54,43788.06,43895.54,43886.57,43931.406,43805.96,43940.38,43895.54,43868.65,43949.35,43850.73,43895.54,43913.465,43859.69
43818.51,43853.523,43818.51,43862.285,43827.266,43949.94,43862.285,43862.285,43844.773,43844.773,43818.51,43914.86,43792.26,43818.51,43827.266,43906.094,43888.566,43783.52,43888.566,43879.805,43923.63,43801.01,43932.4,43888.566,43862.285,43941.164,43844.773,43888.566,43906.094,43853.523
43813.098,43847.297,43813.098,43855.848,43821.65,43941.453,43855.848,43855.848,43838.746,43838.746,43813.098,43907.195,43787.465,43813.098,43821.65,43898.633,43881.51,43778.93,43881.51,43872.957,43915.754,43796.01,43924.316,43881.51,43855.848,43932.883,43838.746,43881.51,43898.633,43847.297
43807.637,43841.0,43807.637,43849.348,43815.977,43932.875,43849.348,43849.348,43832.656,43832.656,43807.637,43899.445,43782.625,43807.637,43815.977,43891.09,43874.39,43774.293,43874.39,43866.04,43907.797,43790.957,43916.152,43874.39,43849.348,43924.516,43832.656,43874.39,43891.09,43841.0
43802.125,43834.652,43802.125,43842.785,43810.254,43924.22,43842.785,43842.785,43826.52,43826.52,43802.125,43891.63,43777.742,43802.125,43810.254,43883.484,43867.2,43769.62,43867.2,43859.06,43899.77,43785.867,43907.918,43867.2,43842.785,43916.066,43826.52,43867.2,43883.484,43834.652
43796.574,43828.254,43796.574,43836.176,43804.492,43915.49,43836.176,43836.176,43820.332,43820.332,43796.574,43883.746,43772.83,43796.574,43804.492,43875.812,43859.957,43764.914,43859.957,43852.027,43891.68,43780.746,43899.613,43859.957,43836.176,43907.55,43820.332,43859.957,43875.812,43828.254
43790.99,43821.812,43790.99,43829.523,43798.69,43906.69,43829.523,43829.523,43814.105,43814.105,43790.99,43875.81,43767.887,43790.99,43798.69,43868.094,43852.66,43760.188,43852.66,43844.945,43883.527,43775.586,43891.25,43852.66,43829.523,43898.973,43814.105,43852.66,43868.094,43821.812
43785.375,43815.34,43785.375,43822.836,43792.867,43897.85,43822.836,43822.836,43807.848,43807.848,43785.375,43867.83,43762.918,43785.375,43792.867,43860.33,43845.324,43755.434,43845.324,43837.824,43875.332,43770.402,43882.836,43845.324,43822.836,43890.344,43807.848,43845.324,43860.33,43815.34
43779.746,43808.84,43779.746,43816.117,43787.016,43888.965,43816.117,43816.117,43801.562,43801.562,43779.746,43859.81,43757.93,43779.746,43787.016,43852.523,43837.957,43750.664,43837.957,43830.67,43867.098,43765.203,43874.387,43837.957,43816.117,43881.67,43801.562,43837.957,43852.523,43808.84
43774.09,43802.316,43774.09,43809.375,43781.145,43880.043,43809.375,43809.375,43795.258,43795.258,43774.09,43851.76,43752.934,43774.09,43781.145,43844.69,43830.56,43745.887,43830.56,43823.5,43858.824,43759.99,43865.9,43830.56,43809.375,43872.973,43795.258,43830.56,43844.69,43802.316
43768.43,43795.777,43768.43,43802.62,43775.266,43871.098,43802.62,43802.62,43788.938,43788.938,43768.43,43843.688,43747.93,43768.43,43775.266,43836.844,43823.15,43741.1,43823.15,43816.305,43850.54,43754.76,43857.387,43823.15,43802.62,43864.242,43788.938,43823.15,43836.844,43795.777
43762.766,43789.234,43762.766,43795.855,43769.38,43862.13,43795.855,43795.855,43782.617,43782.617,43762.766,43835.605,43742.92,43762.766,43769.38,43828.973,43815.723,43736.312,43815.723,43809.098,43842.234,43749.535,43848.863,43815.723,43795.855,43855.496,43782.617,43815.723,43828.973,43789.234
43757.098,43782.684,43757.098,43789.082,43763.492,43853.156,43789.082,43789.082,43776.285,43776.285,43757.098,43827.51,43737.918,43757.098,43763.492,43821.105,43808.293,43731.527,43808.293,43801.89,43833.92,43744.312,43840.332,43808.293,43789.082,43846.746,43776.285,43808.293,43821.105,43782.684
43751.434,43776.14,43751.434,43782.32,43757.61,43844.18,43782.32,43782.32,43769.96,43769.96,43751.434,43819.418,43732.914,43751.434,43757.61,43813.234,43800.863,43726.746,43800.863,43794.68,43825.605,43739.09,43831.797,43800.863,43782.32,43837.99,43769.96,43800.863,43813.234,43776.14
43745.785,43769.605,43745.785,43775.562,43751.742,43835.207,43775.562,43775.562,43763.65,43763.65,43745.785,43811.336,43727.93,43745.785,43751.742,43805.37,43793.445,43721.98,43793.445,43787.484,43817.3,43733.88,43823.273,43793.445,43775.562,43829.24,43763.65,43793.445,43805.37,43769.605
43740.15,43763.086,43740.15,43768.824,43745.88,43826.254,43768.824,43768.824,43757.348,43757.348,43740.15,43803.266,43722.957,43740.15,43745.88,43797.523,43786.04,43717.227,43786.04,43780.297,43809.01,43728.688,43814.758,43786.04,43768.824,43820.508,43757.348,43786.04,43797.523,43763.086
43734.53,43756.586,43734.53,43762.1,43740.043,43817.324,43762.1,43762.1,43751.07,43751.07,43734.53,43795.223,43718.0,43734.53,43740.043,43789.7,43778.656,43712.496,43778.656,43773.137,43800.746,43723.51,43806.27,43778.656,43762.1,43811.797,43751.07,43778.656,43789.7,43756.586
43728.938,43750.105,43728.938,43755.4,43734.223,43808.414,43755.4,43755.4,43744.812,43744.812,43728.938,43787.195,43713.07,43728.938,43734.223,43781.895,43771.293,43707.78,43771.293,43765.996,43792.496,43718.36,43797.8,43771.293,43755.4,43803.105,43744.812,43771.293,43781.895,43750.105
43723.312,43743.594,43723.312,43748.668,43728.383,43799.453,43748.668,43748.668,43738.52,43738.52,43723.312,43779.125,43708.11,43723.312,43728.383,43774.047,43763.89,43703.05,43763.89,43758.812,43784.203,43713.184,43789.28,43763.89,43748.668,43794.37,43738.52,43763.89,43774.047,43743.594
43717.66,43737.043,43717.66,43741.887,43722.504,43790.43,43741.887,43741.887,43732.19,43732.19,43717.66,43771.0,43703.133,43717.66,43722.504,43766.145,43756.438,43698.293,43756.438,43751.59,43775.855,43707.973,43780.71,43756.438,43741.887,43785.57,43732.19,43756.438,43766.145,43737.043
43711.973,43730.45,43711.973,43735.074,43716.594,43781.35,43735.074,43735.074,43725.832,43725.832,43711.973,43762.824,43698.13,43711.973,43716.594,43758.2,43748.945,43693.51,43748.945,43744.32,43767.457,43702.742,43772.086,43748.945,43735.074,43776.72,43725.832,43748.945,43758.2,43730.45
43706.273,43723.84,43706.273,43728.234,43710.66,43772.227,43728.234,43728.234,43719.45,43719.45,43706.273,43754.617,43693.11,43706.273,43710.66,43750.22,43741.418,43688.72,43741.418,43737.023,43759.02,43697.492,43763.42,43741.418,43728.234,43767.82,43719.45,43741.418,43750.22,43723.84
43700.547,43717.2,43700.547,43721.363,43704.71,43763.066,43721.363,43721.363,43713.04,43713.04,43700.547,43746.37,43688.074,43700.547,43704.71,43742.203,43733.863,43683.918,43733.863,43729.695,43750.547,43692.23,43754.72,43733.863,43721.363,43758.89,43713.04,43733.863,43742.203,43717.2
43694.816,43710.547,43694.816,43714.48,43698.746,43753.87,43714.48,43714.48,43706.61,43706.61,43694.816,43738.1,43683.03,43694.816,43698.746,43734.164,43726.285,43679.1,43726.285,43722.35,43742.043,43686.957,43745.99,43726.285,43714.48,43749.926,43706.61,43726.285,43734.164,43710.547
43689.074,43703.88,43689.074,43707.582,43692.773,43744.66,43707.582,43707.582,43700.17,43700.17,43689.074,43729.816,43677.984,43689.074,43692.773,43726.11,43718.69,43674.285,43718.69,43714.99,43733.523,43681.684,43737.234,43718.69,43707.582,43740.945,43700.17,43718.69,43726.11,43703.88
43683.33,43697.203,43683.33,43700.676,43686.797,43735.43,43700.676,43700.676,43693.734,43693.734,43683.33,43721.516,43672.938,43683.33,43686.797,43718.04,43711.086,43669.473,43711.086,43707.617,43724.992,43676.4,43728.47,43711.086,43700.676,43731.95,43693.734,43711.086,43718.04,43697.203
43677.59,43690.527,43677.59,43693.766,43680.824,43726.19,43693.766,43693.766,43687.297,43687.297,43677.59,43713.21,43667.89,43677.59,43680.824,43709.97,43703.484,43664.664,43703.484,43700.246,43716.453,43671.125,43719.7,43703.484,43693.766,43722.94,43687.297,43703.484,43709.97,43690.527
43671.85,43683.86,43671.85,43686.86,43674.85,43716.95,43686.86,43686.86,43680.855,43680.855,43671.85,43704.902,43662.86,43671.85,43674.85,43701.895,43695.883,43659.86,43695.883,43692.875,43707.91,43665.855,43710.926,43695.883,43686.86,43713.934,43680.855,43695.883,43701.895,43683.86
43666.13,43677.195,43666.13,43679.965,43668.895,43707.71,43679.965,43679.965,43674.426,43674.426,43666.13,43696.605,43657.836,43666.13,43668.895,43693.83,43688.28,43655.07,43688.28,43685.51,43699.38,43660.598,43702.152,43688.28,43679.965,43704.934,43674.426,43688.28,43693.83,43677.195
43660.418,43670.55,43660.418,43673.086,43662.945,43698.492,43673.086,43673.086,43668.016,43668.016,43660.418,43688.316,43652.82,43660.418,43662.945,43685.773,43680.695,43650.293,43680.695,43678.16,43690.863,43655.355,43693.402,43680.695,43673.086,43695.945,43668.016,43680.695,43685.773,43670.55
43654.723,43663.92,43654.723,43666.223,43657.023,43689.285,43666.223,43666.223,43661.617,43661.617,43654.723,43680.05,43647.832,43654.723,43657.023,43677.742,43673.133,43645.54,43673.133,43670.83,43682.36,43650.13,43684.668,43673.133,43666.223,43686.977,43661.617,43673.133,43677.742,43663.92
43649.05,43657.32,43649.05,43659.387,43651.12,43680.105,43659.387,43659.387,43655.25,43655.25,43649.05,43671.81,43642.867,43649.05,43651.12,43669.74,43665.594,43640.805,43665.594,43663.523,43673.883,43644.93,43675.957,43665.594,43659.387,43678.03,43655.25,43665.594,43669.74,43657.32
43643.414,43650.742,43643.414,43652.58,43645.246,43670.96,43652.58,43652.58,43648.91,43648.91,43643.414,43663.594,43637.92,43643.414,43645.246,43661.758,43658.082,43636.094,43658.082,43656.246,43665.438,43639.75,43667.28,43658.082,43652.58,43669.117,43648.91,43658.082,43661.758,43650.742
43637.8,43644.2,43637.8,43645.8,43639.402,43661.85,43645.8,43645.8,43642.598,43642.598,43637.8,43655.426,43633.01,43637.8,43639.402,43653.816,43650.61,43631.418,43650.61,43649.004,43657.03,43634.61,43658.637,43650.61,43645.8,43660.242,43642.598,43650.61,43653.816,43644.2
43632.23,43637.69,43632.23,43639.066,43633.594,43652.793,43639.066,43639.066,43636.324,43636.324,43632.23,43647.29,43628.133,43632.23,43633.594,43645.914,43643.176,43626.77,43643.176,43641.8,43648.664,43629.496,43650.043,43643.176,43639.066,43651.414,43636.324,43643.176,43645.914,43637.69
43626.69,43631.23,43626.69,43632.37,43627.824,43643.777,43632.37,43632.37,43630.094,43630.094,43626.69,43639.21,43623.29,43626.69,43627.824,43638.062,43635.785,43622.16,43635.785,43634.645,43640.348,43624.42,43641.49,43635.785,43632.37,43642.633,43630.094,43635.785,43638.062,43631.23
43621.195,43624.812,43621.195,43625.723,43622.1,43634.824,43625.723,43625.723,43623.91,43623.91,43621.195,43631.176,43618.49,43621.195,43622.1,43630.266,43628.445,43617.586,43628.445,43627.535,43632.086,43619.39,43633.0,43628.445,43625.723,43633.91,43623.91,43628.445,43630.266,43624.812
43615.742,43618.445,43615.742,43619.12,43616.418,43625.93,43619.12,43619.12,43617.77,43617.77,43615.742,43623.2,43613.723,43615.742,43616.418,43622.516,43621.156,43613.05,43621.156,43620.477,43623.875,43614.4,43624.562,43621.156,43619.12,43625.246,43617.77,43621.156,43622.516,43618.445
43610.293,43612.08,43610.293,43612.52,43610.74,43617.023,43612.52,43612.52,43611.625,43611.625,43610.293,43615.21,43608.96,43610.293,43610.74,43614.766,43613.867,43608.52,43613.867,43613.414,43615.664,43609.406,43616.117,43613.867,43612.52,43616.57,43611.625,43613.867,43614.766,43612.08
43604.84,43605.695,43604.84,43605.91,43605.05,43608.1,43605.91,43605.91,43605.477,43605.477,43604.84,43607.215,43604.203,43604.84,43605.05,43606.996,43606.56,43603.996,43606.56,43606.344,43607.434,43604.418,43607.656,43606.56,43605.91,43607.88,43605.477,43606.56,43606.996,43605.695
43599.383,43599.316,43599.383,43599.293,43599.367,43599.164,43599.293,43599.293,43599.332,43599.332,43599.383,43599.207,43599.445,43599.383,43599.367,43599.223,43599.254,43599.465,43599.254,43599.266,43599.2,43599.426,43599.188,43599.254,43599.293,43599.18,43599.332,43599.254,43599.223,43599.316
43593.934,43592.934,43593.934,43592.688,43593.68,43590.223,43592.688,43592.688,43593.184,43593.184,43593.934,43591.203,43594.695,43593.934,43593.68,43591.445,43591.94,43594.95,43591.94,43592.188,43590.957,43594.44,43590.71,43591.94,43592.688,43590.473,43593.184,43591.94,43591.445,43592.934
43588.492,43586.56,43588.492,43586.08,43588.008,43581.29,43586.08,43586.08,43587.043,43587.043,43588.492,43583.195,43589.953,43588.492,43588.008,43583.67,43584.637,43590.438,43584.637,43585.113,43582.715,43589.46,43582.242,43584.637,43586.08,43581.76,43587.043,43584.637,43583.67,43586.56
43583.062,43580.195,43583.062,43579.48,43582.344,43572.355,43579.48,43579.48,43580.91,43580.91,43583.062,43575.195,43585.223,43583.062,43582.344,43575.91,43577.336,43585.938,43577.336,43578.05,43574.484,43584.5,43573.773,43577.336,43579.48,43573.062,43580.91,43577.336,43575.91,43580.195
43577.65,43573.844,43577.65,43572.9,43576.695,43563.43,43572.9,43572.9,43574.797,43574.797,43577.65,43567.21,43580.504,43577.65,43576.695,43568.156,43570.05,43581.46,43570.05,43570.996,43566.26,43579.555,43565.32,43570.05,43572.9,43564.375,43574.797,43570.05,43568.156,43573.844
43572.25,43567.51,43572.25,43566.33,43571.062,43554.527,43566.33,43566.33,43568.7,43568.7,43572.25,43559.242,43575.81,43572.25,43571.062,43560.42,43562.78,43576.996,43562.78,43563.965,43558.062,43574.62,43556.883,43562.78,43566.33,43555.707,43568.7,43562.78,43560.42,43567.51
43566.875,43561.203,43566.875,43559.785,43565.453,43545.652,43559.785,43559.785,43562.62,43562.62,43566.875,43551.297,43571.133,43566.875,43565.453,43552.71,43555.543,43572.555,43555.543,43556.957,43549.887,43569.715,43548.473,43555.543,43559.785,43547.06,43562.62,43555.543,43552.71,43561.203
43561.527,43554.92,43561.527,43553.273,43559.87,43536.797,43553.273,43553.273,43556.57,43556.57,43561.527,43543.383,43566.48,43561.527,43559.87,43545.027,43548.324,43568.137,43548.324,43549.973,43541.74,43564.83,43540.09,43548.324,43553.273,43538.445,43556.57,43548.324,43545.027,43554.92
43556.203,43548.668,43556.203,43546.785,43554.32,43527.99,43546.785,43546.785,43550.55,43550.55,43556.203,43535.5,43561.86,43556.203,43554.32,43537.38,43541.145,43563.746,43541.145,43543.023,43533.62,43559.973,43531.742,43541.145,43546.785,43529.863,43550.55,43541.145,43537.38,43548.668
43550.914,43542.45,43550.914,43540.336,43548.797,43519.21,43540.336,43540.336,43544.566,43544.566,43550.914,43527.656,43557.266,43550.914,43548.797,43529.77,43533.996,43559.387,43533.996,43536.11,43525.543,43555.15,43523.43,43533.996,43540.336,43521.32,43544.566,43533.996,43529.77,43542.45
43545.66,43536.27,43545.66,43533.926,43543.312,43510.484,43533.926,43533.926,43538.617,43538.617,43545.66,43519.85,43552.71,43545.66,43543.312,43522.2,43526.89,43555.055,43526.89,43529.234,43517.516,43550.36,43515.17,43526.89,43533.926,43512.824,43538.617,43526.89,43522.2,43536.27
43540.445,43530.137,43540.445,43527.56,43537.867,43501.81,43527.56,43527.56,43532.715,43532.715,43540.445,43512.105,43548.184,43540.445,43537.867,43514.68,43519.83,43550.76,43519.83,43522.402,43509.53,43545.6,43506.957,43519.83,43527.56,43504.383,43532.715,43519.83,43514.68,43530.137
43535.273,43524.047,43535.273,43521.24,43532.47,43493.195,43521.24,43521.24,43526.85,43526.85,43535.273,43504.406,43543.7,43535.273,43532.47,43507.207,43512.82,43546.508,43512.82,43515.625,43501.6,43540.887,43498.8,43512.82,43521.24,43495.996,43526.85,43512.82,43507.207,43524.047
