Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
41259.043,38631.227,32204.068,40860.055,33294.434,41264.176,40817.96,38448.83,38490.133,24290.484,26190.877,40863.84,32109.969,23593.846,38621.812,41170.066,25433.395,41246.418,41044.164,40851.902,39758.207,33166.35,41299.76,38584.293,38632.04,40926.44,33495.406,39746.164,39751.277,24243.662
37931.39,25395.627,31482.205,25935.135,23672.719,32571.418,25839.594,26987.273,26906.693,18736.781,29478.59,31405.598,31474.19,28405.088,25407.883,38460.402,27943.113,36975.363,28795.018,31411.186,33146.375,23681.965,39496.21,27020.238,25392.621,34006.33,32591.832,33151.35,33136.945,18769.748
40464.64,35606.47,29924.455,36177.184,28905.873,38074.273,36144.7,33579.414,33570.5,24482.371,27418.488,40277.484,29921.062,25757.344,35615.062,37268.727,39814.13,40293.016,37777.207,40260.2,39637.926,28918.154,37212.797,38358.8,35604.707,39834.63,41258.188,39619.84,39608.7,24488.285
38464.805,39456.504,32374.393,36902.73,34549.945,38837.53,36895.824,33240.363,33214.086,31921.955,29245.613,39077.344,32365.215,29615.729,39470.15,38683.727,40034.58,37584.14,39710.086,39086.94,40109.53,34580.715,38971.312,39750.39,39493.926,39057.023,39201.652,40111.363,40115.465,31896.629
41240.98,40752.453,36640.793,41252.01,36959.562,41273.86,41252.01,39893.703,39949.996,37377.82,39506.15,41261.42,36622.71,36651.4,40750.992,40766.215,41258.594,41232.1,41258.598,41256.4,41267.33,36868.508,41269.508,41258.594,40768.543,41271.684,41247.605,41258.59,41262.97,37327.156
41236.28,39106.594,40391.105,39899.77,39256.57,41265.652,39843.92,39742.867,39696.04,39491.855,39183.812,41257.883,40436.637,40311.88,39068.656,40777.195,41252.023,41228.344,40137.043,41250.066,40371.234,39412.652,41261.77,40662.25,38979.613,41263.715,41242.21,40355.805,40346.78,39526.953
41231.535,39557.355,34528.406,41240.223,36550.64,33594.16,41240.223,41240.223,41236.754,22025.092,24390.889,36526.918,34427.816,26611.908,39593.906,34354.188,41245.4,40932.316,41245.4,36554.16,41252.26,36415.0,38579.156,41245.402,39680.285,41255.68,40224.086,41245.4,41248.84,21990.334
26212.41,21781.82,26293.1,24545.516,23366.852,24118.818,24562.771,23690.568,23664.932,24695.684,27488.174,23145.3,26298.871,27455.143,21769.562,27041.078,24389.828,24837.492,25038.484,23144.371,22513.44,23423.64,27297.562,24943.506,21734.506,22755.193,23849.701,22512.436,22510.486,24723.637
39393.754,34923.316,31966.307,39310.996,34669.906,40918.227,39221.113,36867.38,36792.17,31902.36,31341.484,39629.637,32069.277,30331.945,34888.156,35632.777,39200.105,37239.844,38961.74,39629.004,35971.395,34849.363,35146.746,39283.582,34808.305,38192.77,39455.645,35944.96,35919.53,31957.531
41216.93,41221.094,41216.926,41222.13,41217.973,41232.3,41222.125,41222.13,41220.055,41220.06,41156.363,41228.266,41213.777,40917.008,41217.973,41099.523,41225.203,41212.72,41225.207,41224.188,41229.28,41214.83,40990.94,41225.207,41222.125,41231.297,40287.934,41225.21,41227.25,41221.094
37081.023,30826.387,30904.818,30935.676,30903.566,36014.195,30956.145,30866.887,30906.139,29055.994,30833.066,33898.03,30852.215,30750.652,30842.402,34094.5,28912.65,40498.176,30120.684,33917.72,30823.56,30804.387,34096.797,28548.93,30884.084,32462.037,33137.49,30833.615,30845.867,29012.906
40316.566,30709.455,28141.377,38980.387,28444.605,32543.828,38951.555,36016.465,35970.273,25200.0,27611.266,32537.047,28117.354,25200.0,30723.889,33244.86,39927.668,40232.03,40740.54,32543.828,35117.164,28414.023,33803.707,41211.39,30757.959,37021.395,37782.188,35130.395,35145.324,25200.0
34439.285,38331.26,29897.73,33002.418,29966.785,40150.34,32896.117,28530.121,28425.543,34980.605,37024.773,40647.156,30014.389,33330.31,38294.832,40263.438,35303.79,38511.375,37693.62,40635.73,39997.97,30133.943,39803.793,36380.707,38211.867,40202.902,33074.76,39985.008,39973.39,35045.434
40214.566,37892.594,38754.523,40139.63,36878.93,36887.367,40192.504,38805.957,38853.992,31788.549,35442.79,37847.883,38735.082,33920.28,37895.863,37069.492,39811.168,39638.418,40272.27,37868.594,38060.79,36853.867,37182.125,40754.445,37903.836,38364.13,39797.766,38072.23,38083.79,31773.799
41190.207,40463.39,38115.766,41189.62,39092.426,41188.227,41189.62,41189.62,41189.863,29969.543,29183.045,41188.824,38060.484,26270.785,40480.305,39059.055,41189.234,41190.617,41189.234,41189.37,41188.676,39077.887,40450.668,41189.234,40519.83,41188.38,40560.94,41189.234,41188.96,29946.662
40381.53,36524.688,34714.44,40307.48,33557.21,33324.703,40358.95,38982.523,39029.98,23710.375,31288.693,33061.246,34599.72,25797.576,36560.105,34502.02,41181.67,40907.797,41136.625,33077.016,39129.043,33423.875,32715.666,41181.67,36647.02,39814.508,40161.99,39147.066,39166.254,23678.094
32518.295,29280.627,28325.984,30159.738,28709.334,23675.121,30081.242,30284.297,30282.328,28491.504,29869.344,29982.857,28342.88,29292.09,29279.242,25334.06,24946.275,30686.332,27842.094,29973.844,30706.594,28699.936,21948.025,26507.338,29291.883,29234.492,28382.451,30704.39,30710.377,28490.148
0.0,5274.221,4215.405,3879.2769,2110.2617,28800.0,3820.2754,2546.8381,2512.577,1835.0367,12268.055,25837.154,4210.0737,5580.864,5248.722,27463.11,8166.47,752.68665,4657.3525,25837.846,18130.66,2161.0415,27754.488,5194.5225,5203.714,22974.834,364.1142,18106.95,18094.514,1856.0367
41166.94,39739.484,39605.484,39321.27,39804.824,41150.93,39224.445,40175.797,40136.82,35018.13,34313.168,41155.266,39611.543,34405.8,39721.97,41156.344,41158.484,41171.09,38040.355,41159.555,39980.19,39879.29,41153.1,40530.29,39676.21,40188.582,38385.477,39969.992,39957.168,34989.17
41160.94,41155.805,40891.16,41154.51,41139.855,41141.41,41154.508,41154.508,41157.09,38931.805,41160.938,41146.688,40845.703,39883.426,41159.656,41147.996,41150.613,41166.023,41150.613,41151.914,41145.375,41080.81,41144.055,41150.613,41154.508,41142.734,41157.09,41150.61,41148.0,38874.7
