system:index,Bugesera,Burera,Gakenke,Gasabo,Gatsibo,Gicumbi,Gisagara,Huye,Kamonyi,Karongi,Kayonza,Kicukiro,Kirehe,Muhanga,Musanze,Ngoma,Ngororero,Nyabihu,Nyagatare,Nyamagabe,Nyamasheke,Nyanza,Nyarugenge,Nyaruguru,Rubavu,Ruhango,Rulindo,Rusizi,Rutsiro,Rwamagana,date,.geo
20080213,0.1686401875710231,6.471337080680476,8.182766182657884,5.0096413392486605,1.91609810359486,5.354657444807396,3.5490270631021534,4.171732285688321,2.7223186076722636,4.862137412692106,1.5161578598996281,3.9428247307550235,2.341914664971759,7.728050387745376,10.610514797570426,1.6480515364436499,8.48277378663281,5.6740679912746765,4.384229613711402,5.954603604315349,7.889277959753679,3.920801859670176,4.031432685242798,3.326860636559154,0.44086210237726237,2.6714792507978986,5.924865541276587,8.45718249794438,3.687882405928937,0.8340446075280372,2008-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080214,0.0,0.0,0.0,0.0,0.0,0.0,0.06847060035029823,0.6033414909057975,0.0,0.13171105812306746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09183904092331688,0.0,0.0,0.0,0.0,0.02074495315394086,0.0,2008-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080215,0.5388375457298902,0.0,0.5182284138551573,0.0,0.0,0.0,2.0975638453868433,2.4616234258295044,0.13586364965913292,2.1300375763556487,0.0,0.24056080138345934,2.4007389805381787,0.051444026485112405,0.0,0.12351434176137263,0.04666345179639622,0.0,0.09867194844398453,2.8976080325704445,2.004298107994842,0.9508163434154583,0.21844487801260223,4.089278375104232,0.0,0.778845959024532,0.5124232178179239,2.502656168865744,0.6339744254263056,0.0,2008-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080216,0.0,0.0,0.0,0.0,0.005437734395201645,0.07245859112022551,1.9576600852547967,1.7141954646287434,0.0,0.03457289549215324,0.0,0.0,0.0,0.11908406731524,0.0,0.0,0.008747501895852286,0.0,0.0,1.9685729443494948,3.4266787009600383,0.2386326132388177,0.0,2.8861866060711394,0.8487957489760108,0.0,0.0,2.7135364495739607,0.07991885359428967,0.0,2008-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080217,0.0,0.0,0.19387053078796276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026432012018850234,0.298843873726629,0.0,1.7275467968709026,2.484473104280046,0.0,0.0,0.04438580492635969,0.0,0.0,0.14851275677147052,0.8562040235499249,0.0,0.0,1.2031249450224715,0.5764901251243816,0.0,2008-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080218,1.635403731046689,0.0,0.0,0.0,0.7128497057300094,0.22682066964607311,7.766203673963101,5.313493270891634,0.03457490493172507,4.497528743617339,0.08904118329826255,0.0,2.1551890907067457,0.4989210854518277,0.0,0.5970686163623051,0.45495179368165567,0.0,0.017291582026130358,6.60038815937226,6.596607400600608,4.796188854236908,0.0,6.838742656210733,0.047424341900862074,2.2105055635686557,0.248749247261313,6.681462593757016,2.50216026274421,0.0,2008-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080219,7.237447172443984,2.1869988189654403,3.9547066334345917,7.596577625538429,4.010607144666747,4.311849711278094,5.429499303100941,8.96328559925597,7.7969751055534715,6.0892132901400124,5.0182246081905815,7.862808086118607,8.066676292159979,4.8189807578356145,3.8054967027925852,8.297837308622334,3.029882007927541,3.384444152669862,3.5296205593031225,9.858397643721899,10.615302252250752,5.933207580278504,8.690170101788407,12.697783144823797,2.8332015541743867,4.7661541062359944,6.093080961199289,13.43133717648501,4.297490779610716,6.687060705289539,2008-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080220,4.36876125568006,8.108279706404899,6.5762315574215675,2.420268755385028,3.9845919278659534,4.616942417539436,12.758162324577718,11.069712565212177,3.881267695031097,5.945487077616081,4.056994832029765,3.538510274774622,3.9106234167885994,5.393988304257321,6.2211026022114275,4.214860886955068,4.875932258689843,3.9105133843655095,3.2876832962982236,10.321194746459392,8.462925294442682,7.082066258359889,3.580228387517098,12.198485393815568,2.170251850181625,5.636442515227507,3.9335645680729314,8.993755703313518,2.8109942440199456,3.4187795280627062,2008-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080221,4.205923060844079,2.586726803886757,1.4047878007931085,0.0,0.9288124017908351,0.8520340869354021,9.703358403693521,6.603629735846116,3.356556646256086,3.419263719188234,0.47276900269735744,1.4990331831405748,2.0170752308728375,1.9743254044054501,1.6554557748024117,1.3077608452387792,0.8562119540673155,0.9396090347108009,1.591541022044107,4.994395532892331,4.726427502155689,7.592774680598553,3.594587884942398,4.699337905482844,0.5321313494719352,6.358608229327392,0.16168702599360757,4.05782750129509,1.8372464772836423,0.037065533766301145,2008-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080222,0.06349702509339425,0.0,0.0,0.0,0.0,0.0,2.396054237775247,0.7875510249458866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034046287738214345,1.374778559892274,0.2718488219474036,0.0417396032585288,0.0,1.6123229596029744,0.0,0.0,0.0,0.8547918544757469,0.0,0.0,2008-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
